#TimeSinceProgStart(s)	Ranger 5000 Load Cell Amplifier
0.000000	1.66
0.064230	1.66
0.143954	1.66
0.223847	1.66
0.320452	1.66
0.416400	1.66
0.496360	1.66
0.592393	1.66
0.703992	1.66
0.800149	1.66
0.895817	1.66
0.976039	1.66
1.071536	1.66
1.151457	1.66
1.231453	1.66
1.311336	1.66
1.407377	1.66
1.503960	1.66
1.584218	1.66
1.680236	1.66
1.776228	1.66
1.872087	1.66
1.967157	1.66
2.063866	
